Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20
18-Jun-16,,,,,,,,,,,,,,,,,,,
4851,2|4|8|15|17,4,"$210,084.00",6,,,,,,,,,,,,,,,
20-Jun-16,,,,,,,,,,,,,,,,,,,
4852,2|10|12|13|19,2,"$124,215.00",3,,,,,,,,,,,,,,,
21-Jun-16,,,,,,,,,,,,,,,,,,,
4853,1|7|11|13|20,4,"$143,275.00",11,,,,,,,,,,,,,,,
22-Jun-16,,,,,,,,,,,,,,,,,,,
4854,1|4|13|18|19,1,"$178,320.00",5,,,,,,,,,,,,,,,
23-Jun-16,,,,,,,,,,,,,,,,,,,
4855,7|8|9|14|19,3,"$150,816.00",12,,,,,,,,,,,,,,,
24-Jun-16,,,,,,,,,,,,,,,,,,,
4856,5|10|13|15|17,3,"$148,383.00",9,,,,,,,,,,,,,,,
25-Jun-16,,,,,,,,,,,,,,,,,,,
4857,1|2|5|6|15,3,"$212,220.00",2,,,,,,,,,,,,,,,
27-Jun-16,,,,,,,,,,,,,,,,,,,
4858,2|4|5|9|14,3,"$153,540.00",6,,,,,,,,,,,,,,,
28-Jun-16,,,,,,,,,,,,,,,,,,,
4859,7|8|9|11|20,1,"$144,672.00",8,,,,,,,,,,,,,,,
29-Jun-16,,,,,,,,,,,,,,,,,,,
4860,4|10|15|16|20,1,"$183,925.00",7,,,,,,,,,,,,,,,
30-Jun-16,,,,,,,,,,,,,,,,,,,
4861,3|5|6|18|20,4,"$166,050.00",5,,,,,,,,,,,,,,,
01-Jul-16,,,,,,,,,,,,,,,,,,,
4862,9|10|13|14|19,1,"$167,648.00",4,,,,,,,,,,,,,,,
02-Jul-16,,,,,,,,,,,,,,,,,,,
4863,2|5|7|12|15,3,"$219,384.00",6,,,,,,,,,,,,,,,
04-Jul-16,,,,,,,,,,,,,,,,,,,
4864,1|3|10|15|18,3,"$170,300.00",5,,,,,,,,,,,,,,,
05-Jul-16,,,,,,,,,,,,,,,,,,,
4865,10|12|13|16|17,1,"$165,429.00",9,,,,,,,,,,,,,,,
07-Jul-16,,,,,,,,,,,,,,,,,,,
4866,2|5|11|16|19,2,"$168,096.00",8,,,,,,,,,,,,,,,
08-Jul-16,,,,,,,,,,,,,,,,,,,
4867,9|10|13|17|20,1,"$158,815.00",5,,,,,,,,,,,,,,,
09-Jul-16,,,,,,,,,,,,,,,,,,,
4868,2|6|13|15|16,2,"$212,858.00",2,,,,,,,,,,,,,,,
11-Jul-16,,,,,,,,,,,,,,,,,,,
4869,8|12|14|16|17,3,"$157,563.00",9,,,,,,,,,,,,,,,
12-Jul-16,,,,,,,,,,,,,,,,,,,
4870,3|7|11|12|17,1,"$141,670.00",10,,,,,,,,,,,,,,,
13-Jul-16,,,,,,,,,,,,,,,,,,,
4871,3|4|11|14|19,1,"$175,464.00",6,,,,,,,,,,,,,,,
14-Jul-16,,,,,,,,,,,,,,,,,,,
4872,1|4|9|10|16,2,"$151,896.00",3,,,,,,,,,,,,,,,
15-Jul-16,,,,,,,,,,,,,,,,,,,
4873,6|11|13|17|20,1,"$151,020.00",9,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
16-Jul-16,,,,,,,,,,,,,,,,,,,
4874,10|13|16|18|19,4,"$216,202.00",7,,,,,,,,,,,,,,,
18-Jul-16,,,,,,,,,,,,,,,,,,,
4875,1|7|11|12|13,2,"$162,585.00",9,,,,,,,,,,,,,,,
19-Jul-16,,,,,,,,,,,,,,,,,,,
4876,2|5|10|13|16,1,"$146,979.00",9,,,,,,,,,,,,,,,
20-Jul-16,,,,,,,,,,,,,,,,,,,
4877,1|6|12|13|15,2,"$180,184.00",4,,,,,,,,,,,,,,,
21-Jul-16,,,,,,,,,,,,,,,,,,,
4878,4|6|11|12|14,3,"$150,506.00",3,,,,,,,,,,,,,,,
22-Jul-16,,,,,,,,,,,,,,,,,,,
4879,1|3|4|10|20,2,"$160,051.00",1,,,,,,,,,,,,,,,
23-Jul-16,,,,,,,,,,,,,,,,,,,
4880,4|5|6|9|13,3,"$216,339.00",8,,,,,,,,,,,,,,,
25-Jul-16,,,,,,,,,,,,,,,,,,,
4881,1|3|4|14|17,4,"$158,348.00",4,,,,,,,,,,,,,,,
26-Jul-16,,,,,,,,,,,,,,,,,,,
4882,2|3|4|12|16,1,"$150,164.00",7,,,,,,,,,,,,,,,
27-Jul-16,,,,,,,,,,,,,,,,,,,
4883,4|7|8|15|18,3,"$201,156.00",6,,,,,,,,,,,,,,,
28-Jul-16,,,,,,,,,,,,,,,,,,,
4884,5|10|12|13|19,3,"$167,004.00",6,,,,,,,,,,,,,,,
29-Jul-16,,,,,,,,,,,,,,,,,,,
4885,1|3|5|9|10,1,"$170,166.00",6,,,,,,,,,,,,,,,
30-Jul-16,,,,,,,,,,,,,,,,,,,
4886,2|9|14|19|20,3,"$240,752.00",8,,,,,,,,,,,,,,,
01-Aug-16,,,,,,,,,,,,,,,,,,,
4887,13|15|17|18|20,2,"$125,972.00",4,,,,,,,,,,,,,,,
02-Aug-16,,,,,,,,,,,,,,,,,,,
4888,5|7|12|13|17,4,"$157,135.00",5,,,,,,,,,,,,,,,
03-Aug-16,,,,,,,,,,,,,,,,,,,
4889,4|9|12|17|20,3,"$190,440.00",6,,,,,,,,,,,,,,,
04-Aug-16,,,,,,,,,,,,,,,,,,,
4890,2|10|14|16|20,4,"$177,528.00",12,,,,,,,,,,,,,,,
05-Aug-16,,,,,,,,,,,,,,,,,,,
4891,9|10|13|15|16,4,"$178,088.00",8,,,,,,,,,,,,,,,
06-Aug-16,,,,,,,,,,,,,,,,,,,
4892,4|6|11|15|16,4,"$225,395.00",5,,,,,,,,,,,,,,,
08-Aug-16,,,,,,,,,,,,,,,,,,,
4893,3|5|8|9|20,4,"$171,206.00",7,,,,,,,,,,,,,,,
09-Aug-16,,,,,,,,,,,,,,,,,,,
4894,3|6|11|17|18,1,"$157,652.00",11,,,,,,,,,,,,,,,
10-Aug-16,,,,,,,,,,,,,,,,,,,
4895,2|5|11|14|18,2,"$186,250.00",10,,,,,,,,,,,,,,,
11-Aug-16,,,,,,,,,,,,,,,,,,,
4896,1|3|8|9|13,3,"$161,844.00",6,,,,,,,,,,,,,,,
12-Aug-16,,,,,,,,,,,,,,,,,,,
4897,5|12|15|17|20,2,"$159,762.00",6,,,,,,,,,,,,,,,
13-Aug-16,,,,,,,,,,,,,,,,,,,
4898,4|7|9|13|14,4,"$209,888.00",8,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Aug-16,,,,,,,,,,,,,,,,,,,
4899,3|4|9|12|19,2,"$162,932.00",7,,,,,,,,,,,,,,,
16-Aug-16,,,,,,,,,,,,,,,,,,,
4900,3|9|13|14|17,3,"$162,000.00",5,,,,,,,,,,,,,,,
17-Aug-16,,,,,,,,,,,,,,,,,,,
4901,2|3|8|13|15,4,"$188,109.00",9,,,,,,,,,,,,,,,
18-Aug-16,,,,,,,,,,,,,,,,,,,
4902,3|7|10|12|18,2,"$175,380.00",12,,,,,,,,,,,,,,,
19-Aug-16,,,,,,,,,,,,,,,,,,,
4903,1|7|13|14|20,1,"$162,477.00",7,,,,,,,,,,,,,,,
20-Aug-16,,,,,,,,,,,,,,,,,,,
4904,2|5|6|13|15,2,"$213,492.00",12,,,,,,,,,,,,,,,
22-Aug-16,,,,,,,,,,,,,,,,,,,
4905,2|13|15|16|20,4,"$156,996.00",7,,,,,,,,,,,,,,,
23-Aug-16,,,,,,,,,,,,,,,,,,,
4906,4|11|17|18|19,2,"$151,662.00",6,,,,,,,,,,,,,,,
24-Aug-16,,,,,,,,,,,,,,,,,,,
4907,5|10|12|14|15,1,"$178,956.00",12,,,,,,,,,,,,,,,
25-Aug-16,,,,,,,,,,,,,,,,,,,
4908,3|7|9|10|16,2,"$157,855.00",5,,,,,,,,,,,,,,,
26-Aug-16,,,,,,,,,,,,,,,,,,,
4909,4|13|14|17|19,2,"$158,244.00",1,,,,,,,,,,,,,,,
27-Aug-16,,,,,,,,,,,,,,,,,,,
4910,2|12|13|15|19,4,"$230,688.00",4,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
29-Aug-16,,,,,,,,,,,,,,,,,,,
4911,6|11|12|16|17,3,"$170,569.00",7,,,,,,,,,,,,,,,
30-Aug-16,,,,,,,,,,,,,,,,,,,
4912,1|5|7|13|20,2,"$172,120.00",8,,,,,,,,,,,,,,,
31-Aug-16,,,,,,,,,,,,,,,,,,,
4913,7|9|14|17|20,1,"$146,994.00",6,,,,,,,,,,,,,,,
01-Sep-16,,,,,,,,,,,,,,,,,,,
4914,9|15|16|19|20,4,"$177,060.00",3,,,,,,,,,,,,,,,
02-Sep-16,,,,,,,,,,,,,,,,,,,
4915,8|10|17|18|20,1,"$170,093.00",7,,,,,,,,,,,,,,,
03-Sep-16,,,,,,,,,,,,,,,,,,,
4916,6|8|10|12|19,4,"$236,247.00",11,,,,,,,,,,,,,,,
05-Sep-16,,,,,,,,,,,,,,,,,,,
4917,10|12|16|17|19,2,"$168,684.00",6,,,,,,,,,,,,,,,
06-Sep-16,,,,,,,,,,,,,,,,,,,
4918,2|9|13|18|20,3,"$155,928.00",6,,,,,,,,,,,,,,,
07-Sep-16,,,,,,,,,,,,,,,,,,,
4919,5|6|8|13|18,1,"$195,271.00",1,,,,,,,,,,,,,,,
08-Sep-16,,,,,,,,,,,,,,,,,,,
4920,4|7|17|18|19,4,"$167,320.00",8,,,,,,,,,,,,,,,
09-Sep-16,,,,,,,,,,,,,,,,,,,
4921,3|6|10|11|17,2,"$160,140.00",3,,,,,,,,,,,,,,,
10-Sep-16,,,,,,,,,,,,,,,,,,,
4922,6|12|13|16|20,3,"$222,236.00",14,,,,,,,,,,,,,,,
12-Sep-16,,,,,,,,,,,,,,,,,,,
4923,1|6|8|12|13,4,"$160,113.00",3,,,,,,,,,,,,,,,
13-Sep-16,,,,,,,,,,,,,,,,,,,
4924,12|16|17|18|19,3,"$152,400.00",6,,,,,,,,,,,,,,,
14-Sep-16,,,,,,,,,,,,,,,,,,,
4925,7|9|11|16|20,2,"$188,474.00",11,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Sep-16,,,,,,,,,,,,,,,,,,,
4926,2|10|15|16|19,4,"$159,990.00",3,,,,,,,,,,,,,,,
16-Sep-16,,,,,,,,,,,,,,,,,,,
4927,1|2|3|12|18,4,"$170,220.00",6,,,,,,,,,,,,,,,
17-Sep-16,,,,,,,,,,,,,,,,,,,
4928,5|8|14|17|18,3,"$240,996.00",14,,,,,,,,,,,,,,,
19-Sep-16,,,,,,,,,,,,,,,,,,,
4929,1|5|8|9|11,4,"$170,676.00",6,,,,,,,,,,,,,,,
20-Sep-16,,,,,,,,,,,,,,,,,,,
4930,3|10|12|13|19,1,"$153,496.00",4,,,,,,,,,,,,,,,
21-Sep-16,,,,,,,,,,,,,,,,,,,
4931,2|5|12|13|16,1,"$190,302.00",7,,,,,,,,,,,,,,,
22-Sep-16,,,,,,,,,,,,,,,,,,,
4932,6|10|15|17|19,4,"$158,448.00",8,,,,,,,,,,,,,,,
23-Sep-16,,,,,,,,,,,,,,,,,,,
4933,4|7|12|15|19,4,"$162,432.00",8,,,,,,,,,,,,,,,
24-Sep-16,,,,,,,,,,,,,,,,,,,
4934,12|15|16|17|18,4,"$181,047.00",7,,,,,,,,,,,,,,,
26-Sep-16,,,,,,,,,,,,,,,,,,,
4935,1|5|7|13|14,3,"$177,435.00",5,,,,,,,,,,,,,,,
27-Sep-16,,,,,,,,,,,,,,,,,,,
4936,1|4|11|17|20,1,"$164,604.00",12,,,,,,,,,,,,,,,
28-Sep-16,,,,,,,,,,,,,,,,,,,
4937,3|4|15|18|19,1,"$184,646.00",7,,,,,,,,,,,,,,,
29-Sep-16,,,,,,,,,,,,,,,,,,,
4938,4|7|11|12|20,4,"$168,290.00",10,,,,,,,,,,,,,,,
30-Sep-16,,,,,,,,,,,,,,,,,,,
4939,2|3|8|18|20,2,"$162,000.00",6,,,,,,,,,,,,,,,
01-Oct-16,,,,,,,,,,,,,,,,,,,
4940,7|8|11|13|16,3,"$227,214.00",9,,,,,,,,,,,,,,,
03-Oct-16,,,,,,,,,,,,,,,,,,,
4941,2|7|9|15|17,3,"$174,153.00",7,,,,,,,,,,,,,,,
04-Oct-16,,,,,,,,,,,,,,,,,,,
4942,1|8|13|14|15,1,"$161,752.00",1,,,,,,,,,,,,,,,
05-Oct-16,,,,,,,,,,,,,,,,,,,
4943,3|6|9|11|14,3,"$182,670.00",10,,,,,,,,,,,,,,,
06-Oct-16,,,,,,,,,,,,,,,,,,,
4944,4|6|7|8|20,4,"$170,450.00",7,,,,,,,,,,,,,,,
07-Oct-16,,,,,,,,,,,,,,,,,,,
4945,2|8|10|11|18,3,"$168,784.00",8,,,,,,,,,,,,,,,
08-Oct-16,,,,,,,,,,,,,,,,,,,
4946,4|6|7|17|20,3,"$224,304.00",8,,,,,,,,,,,,,,,
10-Oct-16,,,,,,,,,,,,,,,,,,,
4947,4|6|9|14|18,4,"$173,957.00",7,,,,,,,,,,,,,,,
11-Oct-16,,,,,,,,,,,,,,,,,,,
4948,1|5|10|12|13,1,"$152,184.00",4,,,,,,,,,,,,,,,
12-Oct-16,,,,,,,,,,,,,,,,,,,
4949,8|10|11|18|20,1,"$174,080.00",10,,,,,,,,,,,,,,,
13-Oct-16,,,,,,,,,,,,,,,,,,,
4950,1|2|5|16|19,4,"$161,649.00",1,,,,,,,,,,,,,,,
14-Oct-16,,,,,,,,,,,,,,,,,,,
4951,5|6|8|14|19,4,"$163,376.00",8,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Oct-16,,,,,,,,,,,,,,,,,,,
4952,10|12|15|18|20,2,"$235,260.00",12,,,,,,,,,,,,,,,
17-Oct-16,,,,,,,,,,,,,,,,,,,
4953,4|6|8|10|16,2,"$165,530.00",10,,,,,,,,,,,,,,,
18-Oct-16,,,,,,,,,,,,,,,,,,,
4954,1|8|13|18|19,1,"$154,778.00",13,,,,,,,,,,,,,,,
19-Oct-16,,,,,,,,,,,,,,,,,,,
4955,7|9|12|15|17,2,"$169,704.00",9,,,,,,,,,,,,,,,
20-Oct-16,,,,,,,,,,,,,,,,,,,
4956,6|8|10|19|20,4,"$154,240.00",4,,,,,,,,,,,,,,,
21-Oct-16,,,,,,,,,,,,,,,,,,,
4957,11|12|16|17|18,3,"$151,182.00",9,,,,,,,,,,,,,,,
22-Oct-16,,,,,,,,,,,,,,,,,,,
4958,8|9|13|15|16,2,"$206,338.00",11,,,,,,,,,,,,,,,
24-Oct-16,,,,,,,,,,,,,,,,,,,
4959,3|4|7|16|18,3,"$155,934.00",9,,,,,,,,,,,,,,,
25-Oct-16,,,,,,,,,,,,,,,,,,,
4960,4|5|15|16|20,2,"$148,872.00",3,,,,,,,,,,,,,,,
26-Oct-16,,,,,,,,,,,,,,,,,,,
4961,6|16|17|18|19,1,"$175,304.00",8,,,,,,,,,,,,,,,
27-Oct-16,,,,,,,,,,,,,,,,,,,
4962,1|4|9|14|16,3,"$161,935.00",5,,,,,,,,,,,,,,,
28-Oct-16,,,,,,,,,,,,,,,,,,,
4963,8|12|13|14|19,3,"$176,408.00",4,,,,,,,,,,,,,,,
31-Oct-16,,,,,,,,,,,,,,,,,,,
4964,2|9|10|11|12,2,"$183,132.00",12,,,,,,,,,,,,,,,
01-Nov-16,,,,,,,,,,,,,,,,,,,
4965,6|9|14|17|20,4,"$172,968.00",6,,,,,,,,,,,,,,,
02-Nov-16,,,,,,,,,,,,,,,,,,,
4966,2|4|7|15|19,1,"$201,033.00",9,,,,,,,,,,,,,,,
03-Nov-16,,,,,,,,,,,,,,,,,,,
4967,3|5|8|16|20,4,"$170,436.00",21,,,,,,,,,,,,,,,
04-Nov-16,,,,,,,,,,,,,,,,,,,
4968,1|2|8|12|17,1,"$170,590.00",5,,,,,,,,,,,,,,,
05-Nov-16,,,,,,,,,,,,,,,,,,,
4969,5|7|9|16|17,3,"$22,088.00",8,,,,,,,,,,,,,,,
07-Nov-16,,,,,,,,,,,,,,,,,,,
4970,5|14|16|18|20,2,"$168,425.00",5,,,,,,,,,,,,,,,
08-Nov-16,,,,,,,,,,,,,,,,,,,
4971,1|9|12|13|20,1,"$156,380.00",7,,,,,,,,,,,,,,,
09-Nov-16,,,,,,,,,,,,,,,,,,,
4972,3|4|5|7|15,4,"$168,750.00",5,,,,,,,,,,,,,,,
10-Nov-16,,,,,,,,,,,,,,,,,,,
4973,3|6|12|13|16,2,"$165,816.00",12,,,,,,,,,,,,,,,
11-Nov-16,,,,,,,,,,,,,,,,,,,
4974,3|6|8|10|12,1,"$151,302.00",6,,,,,,,,,,,,,,,
12-Nov-16,,,,,,,,,,,,,,,,,,,
4975,2|14|15|17|19,2,"$213,059.00",11,,,,,,,,,,,,,,,
14-Nov-16,,,,,,,,,,,,,,,,,,,
4976,6|9|12|14|20,4,"$157,591.00",7,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Nov-16,,,,,,,,,,,,,,,,,,,
4977,2|5|6|17|18,1,"$228,079.00",0,,,,,,,,,,,,,,,
16-Nov-16,,,,,,,,,,,,,,,,,,,
4978,6|9|10|16|18,1,"$201,825.00",9,,,,,,,,,,,,,,,
17-Nov-16,,,,,,,,,,,,,,,,,,,
4979,1|7|11|14|17,2,"$169,330.00",10,,,,,,,,,,,,,,,
18-Nov-16,,,,,,,,,,,,,,,,,,,
4980,4|5|9|18|19,1,"$173,556.00",6,,,,,,,,,,,,,,,
19-Nov-16,,,,,,,,,,,,,,,,,,,
4981,2|4|6|11|19,4,"$222,036.00",12,,,,,,,,,,,,,,,
21-Nov-16,,,,,,,,,,,,,,,,,,,
4982,8|11|14|18|19,2,"$166,104.00",4,,,,,,,,,,,,,,,
22-Nov-16,,,,,,,,,,,,,,,,,,,
4983,3|4|9|14|18,4,"$159,131.00",7,,,,,,,,,,,,,,,
23-Nov-16,,,,,,,,,,,,,,,,,,,
4984,6|9|11|14|19,1,"$187,587.00",9,,,,,,,,,,,,,,,
24-Nov-16,,,,,,,,,,,,,,,,,,,
4985,3|5|10|11|13,3,"$168,350.00",7,,,,,,,,,,,,,,,
25-Nov-16,,,,,,,,,,,,,,,,,,,
4986,3|4|10|11|17,1,"$165,850.00",5,,,,,,,,,,,,,,,
26-Nov-16,,,,,,,,,,,,,,,,,,,
4987,1|7|15|18|20,4,"$245,079.00",9,,,,,,,,,,,,,,,
28-Nov-16,,,,,,,,,,,,,,,,,,,
4988,8|13|15|17|18,4,"$172,960.00",10,,,,,,,,,,,,,,,
29-Nov-16,,,,,,,,,,,,,,,,,,,
4989,1|5|14|18|20,1,"$168,889.00",7,,,,,,,,,,,,,,,
30-Nov-16,,,,,,,,,,,,,,,,,,,
4990,3|7|10|14|20,1,"$216,900.00",12,,,,,,,,,,,,,,,
01-Dec-16,,,,,,,,,,,,,,,,,,,
4991,4|9|10|17|18,4,"$183,348.00",9,,,,,,,,,,,,,,,
02-Dec-16,,,,,,,,,,,,,,,,,,,
4992,2|3|11|13|19,3,"$170,010.00",6,,,,,,,,,,,,,,,
03-Dec-16,,,,,,,,,,,,,,,,,,,
4993,4|10|11|14|16,3,"$223,727.00",7,,,,,,,,,,,,,,,
05-Dec-16,,,,,,,,,,,,,,,,,,,
4994,2|3|4|5|19,4,"$181,458.00",9,,,,,,,,,,,,,,,
06-Dec-16,,,,,,,,,,,,,,,,,,,
4995,1|11|12|14|17,3,"$160,408.00",8,,,,,,,,,,,,,,,
07-Dec-16,,,,,,,,,,,,,,,,,,,
4996,8|15|18|19|20,1,"$193,010.00",5,,,,,,,,,,,,,,,
08-Dec-16,,,,,,,,,,,,,,,,,,,
4997,4|7|15|16|18,3,"$167,426.00",2,,,,,,,,,,,,,,,
09-Dec-16,,,,,,,,,,,,,,,,,,,
4998,2|3|9|13|17,4,"$165,777.00",3,,,,,,,,,,,,,,,
10-Dec-16,,,,,,,,,,,,,,,,,,,
4999,2|8|9|13|14,3,"$212,112.00",9,,,,,,,,,,,,,,,
12-Dec-16,,,,,,,,,,,,,,,,,,,
5000,5|10|11|17|18,3,"$170,064.00",9,,,,,,,,,,,,,,,
13-Dec-16,,,,,,,,,,,,,,,,,,,
5001,1|7|9|10|15,2,"$156,069.00",9,,,,,,,,,,,,,,,
14-Dec-16,,,,,,,,,,,,,,,,,,,
5002,1|4|7|8|12,1,"$178,892.00",7,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Dec-16,,,,,,,,,,,,,,,,,,,
5003,9|10|11|16|18,2,"$169,810.00",5,,,,,,,,,,,,,,,
16-Dec-16,,,,,,,,,,,,,,,,,,,
5004,2|4|7|10|11,4,"$172,665.00",9,,,,,,,,,,,,,,,
17-Dec-16,,,,,,,,,,,,,,,,,,,
5005,1|4|8|12|19,2,"$235,488.00",8,,,,,,,,,,,,,,,
19-Dec-16,,,,,,,,,,,,,,,,,,,
5006,4|6|7|15|16,3,"$183,790.00",5,,,,,,,,,,,,,,,
20-Dec-16,,,,,,,,,,,,,,,,,,,
5007,1|6|8|14|20,3,"$173,872.00",4,,,,,,,,,,,,,,,
21-Dec-16,,,,,,,,,,,,,,,,,,,
5008,2|3|7|12|19,2,"$199,764.00",4,,,,,,,,,,,,,,,
22-Dec-16,,,,,,,,,,,,,,,,,,,
5009,5|6|14|18|20,2,"$185,088.00",4,,,,,,,,,,,,,,,
23-Dec-16,,,,,,,,,,,,,,,,,,,
5010,3|9|15|16|19,1,"$175,574.00",7,,,,,,,,,,,,,,,
24-Dec-16,,,,,,,,,,,,,,,,,,,
5011,1|2|11|16|17,4,"$222,089.00",7,,,,,,,,,,,,,,,
26-Dec-16,,,,,,,,,,,,,,,,,,,
5012,3|7|8|12|20,2,X,X,,,,,,,,,,,,,,,
27-Dec-16,,,,,,,,,,,,,,,,,,,
5013,3|12|14|16|18,4,"$109,880.00",2,,,,,,,,,,,,,,,
28-Dec-16,,,,,,,,,,,,,,,,,,,
5014,1|2|14|16|18,1,"$179,641.00",7,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
29-Dec-16,,,,,,,,,,,,,,,,,,,
5015,2|6|10|13|17,2,"$168,990.00",10,,,,,,,,,,,,,,,
30-Dec-16,,,,,,,,,,,,,,,,,,,
5016,4|6|7|11|16,3,"$155,735.00",5,,,,,,,,,,,,,,,
31-Dec-16,,,,,,,,,,,,,,,,,,,
5017,3|7|9|11|12,4,"$216,842.00",11,,,,,,,,,,,,,,,
01-Jan-16,,,,,,,,,,,,,,,,,,,
4709,16|14|5|4|2,No Data,"$112,987.00",3,,,,,,,,,,,,,,,
02-Jan-16,,,,,,,,,,,,,,,,,,,
4710,5|1|17|12|9,No Data,"$203,800.00",8,,,,,,,,,,,,,,,
04-Jan-16,,,,,,,,,,,,,,,,,,,
4711,5|2|17|6|20,No Data,"$171,445.00",1,,,,,,,,,,,,,,,
05-Jan-16,,,,,,,,,,,,,,,,,,,
4712,16|14|11|20|5,No Data,"$164,956.00",4,,,,,,,,,,,,,,,
06-Jan-16,,,,,,,,,,,,,,,,,,,
4713,5|4|2|11|14,No Data,"$192,059.00",7,,,,,,,,,,,,,,,
07-Jan-16,,,,,,,,,,,,,,,,,,,
4714,12|11|5|10|14,No Data,"$162,645.00",5,,,,,,,,,,,,,,,
08-Jan-16,,,,,,,,,,,,,,,,,,,
4715,5|17|3|7|20,No Data,"$167,020.00",7,,,,,,,,,,,,,,,
09-Jan-16,,,,,,,,,,,,,,,,,,,
4716,8|9|10|15|16,No Data,"$208,884.00",13,,,,,,,,,,,,,,,
11-Jan-16,,,,,,,,,,,,,,,,,,,
4717,5|13|14|16|20,No Data,"$165,840.00",5,,,,,,,,,,,,,,,
12-Jan-16,,,,,,,,,,,,,,,,,,,
4718,5|6|8|17|18,No Data,"$162,370.00",2,,,,,,,,,,,,,,,
13-Jan-16,,,,,,,,,,,,,,,,,,,
4719,2|3|6|8|13,No Data,"$182,216.00",4,,,,,,,,,,,,,,,
14-Jan-16,,,,,,,,,,,,,,,,,,,
4720,6|15|16|19|20,No Data,"$164,064.00",6,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Jan-16,,,,,,,,,,,,,,,,,,,
4721,6|13|15|16|17,No Data,$170.00,2,,,,,,,,,,,,,,,
16-Jan-16,,,,,,,,,,,,,,,,,,,
4722,2|12|14|15|19,No Data,"$217,690.00",10,,,,,,,,,,,,,,,
18-Jan-16,,,,,,,,,,,,,,,,,,,
4723,2|10|11|13|19,No Data,"$169,950.00",5,,,,,,,,,,,,,,,
19-Jan-16,,,,,,,,,,,,,,,,,,,
4724,8|9|10|12|15,No Data,"$154,425.00",5,,,,,,,,,,,,,,,
20-Jan-16,,,,,,,,,,,,,,,,,,,
4725,3|4|8|9|19,No Data,"$186,552.00",9,,,,,,,,,,,,,,,
21-Jan-16,,,,,,,,,,,,,,,,,,,
4726,4|5|8|15|16,No Data,"$167,928.00",6,,,,,,,,,,,,,,,
22-Jan-16,,,,,,,,,,,,,,,,,,,
4727,8|12|15|16|19,No Data,"$169,276.25",3,,,,,,,,,,,,,,,
23-Jan-16,,,,,,,,,,,,,,,,,,,
4728,4|9|12|13|14,No Data,"$218,748.00",6,,,,,,,,,,,,,,,
25-Jan-16,,,,,,,,,,,,,,,,,,,
4729,2|3|8|16|18,No Data,"$170,400.00",6,,,,,,,,,,,,,,,
26-Jan-16,,,,,,,,,,,,,,,,,,,
4730,5|7|10|19|20,No Data,"$161,424.00",8,,,,,,,,,,,,,,,
27-Jan-16,,,,,,,,,,,,,,,,,,,
4731,6|7|8|13|19,No Data,"$200,016.00",6,,,,,,,,,,,,,,,
28-Jan-16,,,,,,,,,,,,,,,,,,,
4732,6|7|13|18|19,No Data,"$172,720.00",5,,,,,,,,,,,,,,,
29-Jan-16,,,,,,,,,,,,,,,,,,,
4733,3|4|6|9|19,No Data,"$169,336.00",8,,,,,,,,,,,,,,,
30-Jan-16,,,,,,,,,,,,,,,,,,,
4734,1|2|9|13|14,No Data,"$210,786.09",6,,,,,,,,,,,,,,,
01-Feb-17,,,,,,,,,,,,,,,,,,,
5044,3|5|7|8|10,4,"$207,430.00",10,,,,,,,,,,,,,,,
02-Feb-17,,,,,,,,,,,,,,,,,,,
5045,10|11|12|13|15,3,$184.00,17,,,,,,,,,,,,,,,
03-Feb-17,,,,,,,,,,,,,,,,,,,
5046,1|9|10|17|18,3,"$182,898.00",9,,,,,,,,,,,,,,,
04-Feb-17,,,,,,,,,,,,,,,,,,,
5047,2|13|15|17|18,4,"$235,640.00",5,,,,,,,,,,,,,,,
06-Feb-17,,,,,,,,,,,,,,,,,,,
5048,2|3|7|16|17,4,"$168,780.00",5,,,,,,,,,,,,,,,
07-Feb-17,,,,,,,,,,,,,,,,,,,
5049,2|9|11|14|18,1,"$160,904.00",4,,,,,,,,,,,,,,,
08-Feb-17,,,,,,,,,,,,,,,,,,,
5050,1|7|9|13|20,1,"$198,204.00",6,,,,,,,,,,,,,,,
09-Feb-17,,,,,,,,,,,,,,,,,,,
